Age,Pounds,Kilograms,FeetInches,Centimeters
31,223.7,101.7,5.8,172
38,209.4,95.2,5.7,171
60,167,75.9,5.2,157
38,204.4,92.9,5.6,168
46,189.9,86.3,5.2,157
49,146.3,66.5,5.9,175
70,147.2,66.9,5.7,171
62,174.5,79.3,5.9,176
59,215.6,98,5.7,170
38,198.4,90.2,5.8,173
23,185.9,84.5,5.8,172
42,199.3,90.6,6,182
21,132.2,60.1,5.7,171
61,196,89.1,6.1,186
55,231,105,6.2,187
45,164.3,74.7,5.3,159
50,169.8,77.2,5.8,173
54,181.3,82.4,5.7,171
41,165.7,75.3,5.7,171
49,180.2,81.9,6,183
35,156.2,71,5.2,157
64,189,85.9,5.7,169
59,182.4,82.9,5.7,171
52,158,71.8,5.6,168
25,162.8,74,5.5,164
31,108.2,49.2,5.6,167
34,246.4,112,6.2,189
22,128,58.2,5.5,164
35,196.5,89.3,5.9,175
53,154,70,5.6,168
19,189,85.9,6.2,189
41,229.7,104.4,5.5,165
69,142.8,64.9,5.7,171
45,178.9,81.3,6.1,185
63,211.4,96.1,5.5,165
42,157.1,71.4,6,183
62,219.6,99.8,5.2,157
20,162.8,74,5.9,174
44,198.9,90.4,5.1,155
33,112,50.9,5.9,175
41,172.9,78.6,5.7,171
57,166.3,75.6,5.8,173
49,214.9,97.7,6,183
31,153.3,69.7,6.2,189
46,143.2,65.1,5.6,168
28,187.7,85.3,5.8,172
41,209.7,95.3,5.7,171
42,231.4,105.2,5.8,173
65,200,90.9,5.1,156
30,174.7,79.4,5.8,172
27,153.6,69.8,5.6,168
27,207.7,94.4,5.6,168
61,139.3,63.3,5.3,161
60,154.4,70.2,6.2,187
67,144.1,65.5,5.6,167
51,255,115.9,6.1,186
44,158,71.8,5.7,171
69,202.8,92.2,5.1,179
19,219.8,99.9,5.6,168
58,150.3,68.3,6,183
45,183.9,83.6,5.2,157
53,193.2,87.8,6.2,187
34,204.4,92.9,5.7,169
36,160.8,73.1,5.1,154
67,214.3,97.4,5.7,171
18,146.7,66.7,5.1,154
69,238.3,108.3,5.8,172
68,200.2,91,5.1,154
53,179.5,81.6,5.9,174
56,247.1,112.3,5.11,181
55,147.4,67,6.1,186
62,160.2,72.8,5.8,172
61,168.1,76.4,6.1,185
27,198.9,90.4,5.8,172
66,192.9,87.7,5.3,160
18,139.3,63.3,5.7,169
24,205.9,93.6,6.2,188
19,165.9,75.4,5.6,168
57,175.6,79.8,5.3,159
18,215.2,97.8,5.1,178
23,176.9,80.4,6,183
59,176.9,80.4,5.3,159
40,219.8,99.9,5.9,174
32,223.7,101.7,6.1,186
34,154.7,70.3,5.3,160
62,224.4,102,5.8,172
65,169.6,77.1,5.9,175
34,223.5,101.6,5.8,172
41,215.8,98.1,5.2,157
59,250.8,114,6,183
70,177.1,80.5,5.1,156
30,210.1,95.5,6,182
52,200.6,91.2,5.3,160
69,157.3,71.5,5.7,171
49,159.5,72.5,5.6,168
41,218.7,99.4,5.1,154
36,116.6,53,5.2,158
54,208.3,94.7,5.8,173
53,220.4,100.2,5.3,160
61,136.8,62.2,5.5,166
38,153.1,69.6,5.4,162
34,185.5,84.3,5.1,177
61,204.2,92.8,5.1,179
50,222.4,101.1,5.1,177
19,154.9,70.4,5.8,173
37,208.1,94.6,5.6,167
30,226.2,102.8,5.6,168
38,212.1,96.4,5.7,171
23,172.7,78.5,5.1,156
61,164.1,74.6,5.6,167
67,215.8,98.1,5.9,176
26,160.6,73,5.1,155
48,222,100.9,5.9,174
61,128.7,58.5,5.3,159
28,145.9,66.3,5.7,170
56,197.3,89.7,5.1,155
37,215.2,97.8,5.7,170
25,171.4,77.9,5.1,155
31,160.6,73,5.9,175
53,149.2,67.8,5.7,171
36,198.7,90.3,5.1,155
58,128.7,58.5,5.4,162
43,208.1,94.6,6.2,189
48,187,85,6.2,187
62,229.7,104.4,5.11,180
56,221.1,100.5,6,183
38,162.1,73.7,5.1,155
28,114,51.8,5.5,166
26,196.5,89.3,5.2,158
52,183.3,83.3,6.1,186
62,188.5,85.7,5.3,160
40,190.3,86.5,5.6,167
46,160.6,73,5.7,171
62,132,60,5.4,162
43,216.3,98.3,5.8,172
60,208.1,94.6,5.7,171
45,134.2,61,5.7,170
29,194.3,88.3,5.8,172
24,201.1,91.4,5.6,167
47,173.8,79,5.8,173
41,150.5,68.4,5.7,169
21,180.6,82.1,6.2,189
36,126.3,57.4,5.5,164
37,219.1,99.6,5.8,172
59,139.3,63.3,5.4,163
29,238.9,108.6,5.6,168
63,150.3,68.3,5.1,178
42,140.6,63.9,5.7,170
56,219.8,99.9,5.9,176
40,210.8,95.8,5.2,157
24,205.7,93.5,5.9,175
45,117.3,53.3,5.2,157
70,227.9,103.6,5.6,168
43,213.4,97,5.5,164
45,226.4,102.9,5.4,162
56,189.9,86.3,6,182
34,164.8,74.9,5.3,160
61,145.2,66,6,183
30,197.1,89.6,5.8,173
27,242.9,110.4,6.1,185
65,185,84.1,6.1,185
67,194,88.2,5,153
21,133.8,60.8,5.9,174
41,228.4,103.8,5.7,169
62,179.1,81.4,5.7,170
51,188.3,85.6,5.8,173
69,195.4,88.8,5.7,169
20,147,66.8,5.9,175
27,194.5,88.4,6.1,185
26,244.9,111.3,6,183
60,247.9,112.7,6,182
20,168.1,76.4,5.7,171
19,199.3,90.6,5.7,171
25,113.7,51.7,5.6,167
55,241.3,109.7,5.7,171
43,227.5,103.4,6.1,186
52,184.4,83.8,5.9,174
32,122.5,55.7,5.6,167
33,135.3,61.5,5.7,170
50,203.3,92.4,5,153
22,171.4,77.9,6,184
43,249.5,113.4,5.8,173
23,123.6,56.2,5.9,174
44,228.1,103.7,6,184
30,202.2,91.9,5.8,172
54,164.6,74.8,5.1,155
41,228.8,104,5.8,172
35,230.8,104.9,5.9,175
57,218,99.1,6.1,186
66,158.2,71.9,5.9,176
25,193.6,88,5.8,172
21,172.9,78.6,5.8,173
50,216.3,98.3,5.5,164
60,224.8,102.2,5.8,173
53,155.1,70.5,5.8,172
70,134,60.9,4.11,151
23,103.4,47,5.6,168
51,182.6,83,5.2,158
66,205.9,93.6,5.1,179
70,189.6,86.2,5.1,154
48,143.2,65.1,5.6,167
51,171.2,77.8,5.9,174
65,114.2,51.9,5.6,167
32,241.8,109.9,6,184
39,203.7,92.6,5.1,178
23,182.6,83,5.1,156
61,160.4,72.9,5.2,157
70,198.7,90.3,5.6,168
47,229.7,104.4,5.4,162
34,165.2,75.1,5.11,181
18,167.4,76.1,5.9,175
68,215.2,97.8,5.5,164
28,146.7,66.7,5.1,179
55,189.2,86,5.11,181
60,209.9,95.4,5.3,159
27,168.7,76.7,5.7,171
58,239.6,108.9,5.11,181
50,191.4,87,6.2,188
57,148.7,67.6,5.8,172
70,198.9,90.4,5.9,174
50,137.3,62.4,5.6,168
39,107.8,49,5.5,166
23,153.6,69.8,5.5,166
51,172.3,78.3,5.9,174
37,213.2,96.9,5.9,174
51,153.8,69.9,5.3,159
38,198.2,90.1,6,183
42,223.3,101.5,5.1,154
67,196.5,89.3,5.1,155
21,132,60,5.1,179
24,161.7,73.5,5.9,174
64,177.3,80.6,6.1,186
67,149.4,67.9,5,152
55,246.8,112.2,6.1,185
46,165.4,75.2,5.11,181
45,110,50,5.7,170
66,155.1,70.5,5.5,165
38,253.7,115.3,5.7,171
31,211.9,96.3,6.1,186
36,214.5,97.5,5.2,157
57,147.6,67.1,5.8,173
20,137.7,62.6,5.7,171
19,204.8,93.1,5.1,179
39,210.5,95.7,5.6,168
57,161.7,73.5,5.9,175
50,183.5,83.4,5.11,180
37,108.9,49.5,5.5,165
41,182.2,82.8,5.6,167
56,141,64.1,5,152
45,157.7,71.7,6.2,187
54,130.5,59.3,5.6,168
61,222,100.9,5.6,168
57,214.7,97.6,5,153
30,164.3,74.7,6.3,190
29,169.8,77.2,5.8,172
18,168.5,76.6,5.7,170
29,228.4,103.8,5.1,177
44,169,76.8,5.9,175
33,167.9,76.3,5.8,173
55,150.3,68.3,5.1,154
54,194,88.2,5.8,173
19,175.6,79.8,5.4,163
29,188.8,85.8,5.6,167
39,189.2,86,6.2,187
37,231,105,5.6,167
36,239.6,108.9,5.1,178
32,224.4,102,5.9,176
35,203.1,92.3,6.3,190
41,200.2,91,6.2,188
47,219.6,99.8,5,153
50,135.5,61.6,5.1,154
57,164.3,74.7,5.7,170
63,217.6,98.9,5.7,171
22,189.2,86,5.7,169
62,142.6,64.8,5.11,180
61,143.2,65.1,5.5,164
68,129.4,58.8,5.5,165
57,199.1,90.5,5.7,171
57,170.1,77.3,5.6,167
58,115.5,52.5,5.6,167
54,189.4,86.1,5.7,169
28,175.1,79.6,5.6,168
42,252.8,114.9,5.1,178
66,162.1,73.7,5.9,175
39,180,81.8,5.7,170
18,156.9,71.3,5.5,166
35,125.8,57.2,5.4,162
68,153.8,69.9,5.5,166
65,175.8,79.9,5.1,178
64,232.5,105.7,5.11,180
33,163.9,74.5,5.4,162
48,205.3,93.3,5.4,162
20,133.5,60.7,5,152
64,231.9,105.4,6,182
45,179.3,81.5,5.11,181
44,191.8,87.2,6.2,188
51,250.4,113.8,5.1,178
25,185.2,84.2,5.1,178
21,121.7,55.3,5.7,169
35,192.7,87.6,6.1,186
52,189.4,86.1,5.1,155
69,182.8,83.1,5.9,176
28,190.5,86.6,6.2,187
25,140.4,63.8,5.4,162
57,223.5,101.6,5.3,160
45,193.6,88,6,182
66,202.2,91.9,5.7,170
67,186.6,84.8,5.3,160
67,151.6,68.9,5.1,155
20,155.1,70.5,5.1,177
63,196.9,89.5,5.3,160
62,145.4,66.1,5.11,181
46,174.5,79.3,5.6,167
50,210.3,95.6,5.4,162
38,168.7,76.7,5.3,161
21,174.9,79.5,5.7,170
25,133.1,60.5,6.3,190
61,187.7,85.3,5.1,179
28,140.6,63.9,5.3,160
50,181.7,82.6,5.6,168
26,189.4,86.1,6.3,190
51,147.6,67.1,5.6,168
62,202.2,91.9,5.6,167
66,192.1,87.3,5,153
59,229.7,104.4,5.7,170
67,155.3,70.6,5.1,179
33,174.2,79.2,5.6,168
64,148.1,67.3,5.6,167
52,128.9,58.6,5.1,156
52,143.4,65.2,5,153
40,121,55,5.1,154
41,192.3,87.4,5.5,166
66,175.6,79.8,5.5,164
19,157.5,71.6,5.7,171
42,214.7,97.6,5.8,173
29,176.4,80.2,5.7,169
31,148.5,67.5,5.9,175
43,172.9,78.6,5.7,169
39,111.3,50.6,5.8,172
35,159.5,72.5,5.9,175
60,136,61.8,5.4,163
67,199.1,90.5,5.9,174
47,120.1,54.6,5.5,164
42,222.9,101.3,5.8,173
36,229.9,104.5,5.2,157
50,144.1,65.5,5.9,174
36,172.7,78.5,5.8,172
63,194.3,88.3,5.4,162
41,212.1,96.4,5.7,171
67,218.9,99.5,5.11,181
35,178.9,81.3,6,184
51,217.8,99,5.7,171
55,218.7,99.4,5.7,169
40,254.1,115.5,6.2,188
41,253.7,115.3,5.9,176
18,189.6,86.2,6.1,185
31,247.1,112.3,6.1,186
59,228.1,103.7,5.11,180
43,176,80,6.2,187
55,199.5,90.7,5.8,173
25,160.8,73.1,6.1,185
47,145.4,66.1,6,184
61,196.9,89.5,6.1,185
44,140.8,64,5.11,180
54,144.3,65.6,5.1,156
68,177.5,80.7,6,184
65,142.6,64.8,5.11,181
48,173.6,78.9,5.1,179
55,201.1,91.4,6.2,187
67,204.4,92.9,5.7,171
69,139.5,63.4,5.9,174
27,142.8,64.9,5.5,165
47,164.3,74.7,5.3,160
23,154.2,70.1,5.5,164
64,112.4,51.1,5.7,169
37,239.8,109,6,182
49,224.8,102.2,5.1,155
49,174.7,79.4,5.5,165
27,219.3,99.7,6,183
64,158.6,72.1,5.8,173
18,184.4,83.8,6,182
50,151.6,68.9,5.7,169
33,241.3,109.7,5.9,174
51,125.8,57.2,5.9,174
19,108.2,49.2,5.3,160
57,220.2,100.1,6,182
22,222.2,101,5.11,181
30,168.5,76.6,5.7,171
60,169.2,76.9,5.6,168
50,117,53.2,5.7,171
24,198.2,90.1,5.5,165
27,203.7,92.6,6,184
64,140.8,64,5.1,154
63,169.4,77,5.7,169
70,169.6,77.1,5.8,172
19,167.2,76,5.3,161
23,111.8,50.8,5.3,160
36,113.3,51.5,5.5,164
58,128.3,58.3,5.1,154
50,213.6,97.1,5.2,158
32,133.3,60.6,5.3,160
35,190.3,86.5,5.1,154
43,195.6,88.9,5.9,174
47,155.1,70.5,5.7,171
29,147.6,67.1,5.9,176
33,210.5,95.7,6.1,185
43,231.4,105.2,5.3,160
43,156.9,71.3,5.5,166
41,135.7,61.7,5.8,172
43,253.4,115.2,5.9,174
38,137.1,62.3,5.7,170
46,225.5,102.5,5.8,173
36,203.9,92.7,5.5,166
35,143,65,6,183
43,228.1,103.7,5.9,176
62,145.4,66.1,6,182
49,192.7,87.6,5.3,161
31,242.2,110.1,6.3,190
68,163.2,74.2,5.6,168
58,165,75,5.1,177
21,145.6,66.2,5.6,168
51,210.3,95.6,5.6,167
65,188.3,85.6,5.7,170
37,180.6,82.1,5.2,157
70,152.5,69.3,5.4,163
43,181.9,82.7,5.1,179
52,203.1,92.3,5.7,171
62,145.2,66,5.7,169
61,138.4,62.9,5.6,167
21,213,96.8,5.3,161
60,240.9,109.5,5.1,179
67,142.6,64.8,5.1,156
67,166.3,75.6,6,182
21,146.1,66.4,5.8,173
61,183.9,83.6,5.1,154
35,244,110.9,5.9,174
57,244.2,111,5.9,174
50,117,53.2,5.7,170
27,114,51.8,5.3,160
55,237.6,108,6.1,185
47,137.9,62.7,5.7,170
45,209.7,95.3,5.5,166
42,214.5,97.5,5.4,163
26,147.8,67.2,6,184
39,165.9,75.4,5.3,160
59,148.1,67.3,5.5,164
33,158.4,72,5.1,177
28,158.6,72.1,6.1,186
18,160.2,72.8,5.8,172
23,196.5,89.3,5.9,175
46,197.3,89.7,5.7,169
36,236.7,107.6,5.11,180
53,194.9,88.6,5.11,180
66,200.9,91.3,5.7,171
62,213.2,96.9,5.8,172
42,112.4,51.1,5.3,160
25,198.9,90.4,5.1,177
66,137.3,62.4,5.5,164
61,139.7,63.5,6.1,185
49,231.4,105.2,5.7,170
18,130.5,59.3,5.5,165
53,222.4,101.1,5.1,178
62,197.1,89.6,5.11,180
40,244.9,111.3,5.8,172
62,222.4,101.1,5.7,171
28,163.2,74.2,5.9,176
25,157.7,71.7,5.8,173
65,163,74.1,5.2,158
38,137.5,62.5,5.7,169
37,231.2,105.1,6,184
23,166.8,75.8,5.7,170
60,184.1,83.7,5.3,159
42,192.5,87.5,5.7,171
39,150,68.2,6.1,185
70,197.1,89.6,5.7,171
66,216.5,98.4,5.1,154
41,178.9,81.3,5.1,179
54,252.8,114.9,5.5,166
66,131.1,59.6,5.1,154
34,237.4,107.9,5.8,173
32,118.8,54,5.7,169
53,138.2,62.8,5.6,168
51,206.6,93.9,5.11,181
63,189.2,86,5.3,161
21,134,60.9,5.3,161
37,148.1,67.3,5.11,181
28,134.6,61.2,5.3,161
59,157.7,71.7,5.7,171
38,165.7,75.3,5.11,181
20,211.6,96.2,5.1,177
40,187.9,85.4,6,184
48,228.8,104,5.9,175
59,214.3,97.4,5.4,163
68,169,76.8,5.6,167
51,200.6,91.2,5.9,174
32,157.3,71.5,5.6,168
45,231.9,105.4,5.5,165
46,163.9,74.5,6,184
27,174.5,79.3,5.8,173
36,245.5,111.6,5.9,174
58,164.3,74.7,5.8,172
65,157.5,71.6,6.1,186
22,178.9,81.3,6.1,185
46,231.9,105.4,5.7,170
28,173.6,78.9,5.7,170
64,236.9,107.7,5.5,166
39,164.1,74.6,5.1,179
55,183.7,83.5,5.7,171
20,194.7,88.5,5.11,180
31,250.4,113.8,6,182
43,160.8,73.1,5.1,155
66,143.9,65.4,5.1,154
56,244.6,111.2,5.11,181
44,242.7,110.3,6.2,188
21,164.3,74.7,5.1,178
19,131.1,59.6,5.9,175
26,156,70.9,6.3,190
43,227.7,103.5,6.1,186
69,172.3,78.3,5.6,168
48,203.9,92.7,5.11,181
20,169.2,76.9,5.3,159
19,128,58.2,5,153
38,147,66.8,5.8,173
42,185.2,84.2,5.7,169
51,181.7,82.6,5.1,179
38,197.8,89.9,5.6,167
55,234.1,106.4,6,184
36,113.1,51.4,5.4,162
66,142.3,64.7,5.8,173
36,145.2,66,6.1,186
29,225.3,102.4,6,184
51,247.9,112.7,5.5,166
63,202,91.8,5.3,159
18,187.4,85.2,6.2,189
23,240.5,109.3,6.3,190
34,210.3,95.6,5.7,171
42,240.2,109.2,6,182
64,242.4,110.2,6,182
44,161.7,73.5,5.1,178
37,189.4,86.1,5.2,158
69,193.2,87.8,5,152
48,250.4,113.8,6,182
58,214.7,97.6,5.6,167
30,171.2,77.8,5.3,161
49,226.8,103.1,6.2,187
62,221.3,100.6,6.1,186
59,170.3,77.4,5.1,177
42,228.6,103.9,5.6,168
45,195.1,88.7,5.8,172
63,222.9,101.3,5.7,169
28,140.4,63.8,5.5,164
62,183.7,83.5,5.1,177
69,212.5,96.6,5.7,170
31,151.8,69,6,182
66,132.2,60.1,5.7,170
65,229.7,104.4,5.9,176
55,134.2,61,5.4,162
25,198.7,90.3,5.1,154
59,224.2,101.9,5.8,173
58,186.3,84.7,6.1,186
39,244.6,111.2,5.6,168
35,221.1,100.5,6.1,185
19,104.1,47.3,5.3,159
36,221.5,100.7,5.7,170
22,205.7,93.5,5.5,164
23,163.9,74.5,5.8,173
28,216.9,98.6,5.9,175
39,174,79.1,6.1,186
66,192.1,87.3,5.3,159
61,181.7,82.6,5.6,167
57,177.1,80.5,6,182
65,239.4,108.8,5.7,171
70,140.8,64,5.3,160
32,155.3,70.6,5.1,154
36,163.2,74.2,6,184
54,137.9,62.7,5.5,164
24,174.5,79.3,5.6,168
57,203.5,92.5,5.8,172
49,212.5,96.6,5.7,169
51,216.9,98.6,5.8,172
39,121.4,55.2,5.9,174
63,143.4,65.2,5.1,178
65,206.6,93.9,6,182
53,180.4,82,5.1,154
34,239.1,108.7,5.11,181
68,197.1,89.6,5.2,157
41,217.4,98.8,6,183
44,194.7,88.5,5.8,173
70,160.4,72.9,5.6,168
30,219.1,99.6,6,182
68,114.6,52.1,5.5,165
65,169.4,77,5.7,170
29,185.2,84.2,5.1,154
22,151.8,69,5.7,171
65,218.2,99.2,5.8,172
30,231.2,105.1,5.11,180
49,219.6,99.8,5.8,172
35,219.3,99.7,5.7,169
52,196.9,89.5,5.3,161
18,160.6,73,5.9,174
64,232.8,105.8,6.1,186
66,184.8,84,5.5,165
64,162.1,73.7,6,183
45,155.1,70.5,5.4,163
26,197.3,89.7,5.8,173
20,221.1,100.5,5.9,174
53,239.6,108.9,5.8,173
35,136.6,62.1,5.1,156
24,177.1,80.5,5.7,170
46,184.6,83.9,5.7,169
47,144.8,65.8,5.9,176
39,158,71.8,6,183
62,217.4,98.8,5.7,169
60,197.1,89.6,5.9,174
27,233.9,106.3,5.6,168
38,229.9,104.5,5.7,169
23,165.7,75.3,6.2,189
34,108.7,49.4,5.4,162
33,131.6,59.8,5.2,157
69,140.4,63.8,5.3,161
66,214.1,97.3,5.1,156
31,115.1,52.3,5.9,174
64,189,85.9,5.5,166
46,129.6,58.9,5.5,165
43,199.5,90.7,5.1,156
63,147.6,67.1,5.5,166
41,153.1,69.6,5.8,173
62,134.6,61.2,5.5,164
42,220.9,100.4,5.9,174
59,114.6,52.1,5.1,154
52,206.8,94,5.9,174
42,167.4,76.1,5.2,157
30,200.9,91.3,5.2,158
52,151.8,69,5.4,163
24,213,96.8,5.9,175
53,181.9,82.7,5.7,170
25,141,64.1,5.1,155
24,124.3,56.5,5.9,174
67,235.8,107.2,5.11,180
21,174.5,79.3,5.7,171
69,213.2,96.9,5.1,155
51,231.2,105.1,5.9,174
33,180.2,81.9,6,184
62,241.8,109.9,5.9,174
55,245.1,111.4,5.6,167
29,112.4,51.1,5.3,160
69,114.8,52.2,5,152
45,145.9,66.3,5.5,164
62,166.8,75.8,5.4,163
69,235,106.8,5.6,168
39,110.4,50.2,5.9,175
58,112.6,51.2,5.6,167
25,209.2,95.1,5.8,173
35,237.8,108.1,5.1,177
63,223.7,101.7,5.5,165
62,170.7,77.6,5.11,181
63,241.1,109.6,5.6,167
67,123.6,56.2,5.2,157
57,158.4,72,5.2,158
54,120.8,54.9,5.8,172
48,201.5,91.6,5,153
23,189.9,86.3,6.1,186
50,215.4,97.9,5.3,161
26,193.2,87.8,6.2,189
65,121.4,55.2,5.7,170
47,192.1,87.3,5.11,181
66,216,98.2,5.11,181
31,134,60.9,5.2,157
22,214.7,97.6,5.3,160
69,169.8,77.2,5.9,176
37,139,63.2,6.2,189
28,154.4,70.2,5.2,157
65,181.7,82.6,5.6,167
52,211.6,96.2,5,153
50,155.8,70.8,5.11,181
53,221.1,100.5,5.8,173
48,127.8,58.1,5.8,172
39,218,99.1,5.7,171
25,115.9,52.7,5.3,159
22,107.8,49,5.7,171
42,235.2,106.9,6,183
39,170.5,77.5,5.6,167
43,131.1,59.6,5.9,174
20,106.7,48.5,5.1,154
36,248.2,112.8,5.7,170
54,159.5,72.5,5.7,171
31,154.2,70.1,6.3,190
40,228.8,104,5.1,156
49,153.3,69.7,5.4,162
20,197.1,89.6,5.7,171
34,173.4,78.8,5.3,160
22,205.7,93.5,5.2,158
23,198,90,5.9,175
66,190.5,86.6,5.1,154
25,114.4,52,5.4,162
31,193.2,87.8,5.8,173
53,159.5,72.5,5.8,172
33,233.4,106.1,5.11,181
57,156,70.9,6,183
66,221.1,100.5,5.5,165
18,156.2,71,5.6,168
63,141,64.1,5.2,158
55,154.2,70.1,5.1,177
70,123.4,56.1,5.6,167
44,200.9,91.3,5.1,154
45,166.8,75.8,5.6,167
43,240.5,109.3,5.6,167
59,215.6,98,5.9,174
54,153.1,69.6,5.6,168
26,231,105,6.3,190
20,160.8,73.1,6,182
19,145,65.9,5,152
39,176.2,80.1,6.1,186
20,158.4,72,5.5,164
21,195.6,88.9,5.5,166
48,173.6,78.9,5.3,161
28,218.2,99.2,5.1,179
30,138.6,63,5.7,170
59,148.7,67.6,6,184
25,168.5,76.6,5.8,172
55,198.9,90.4,5.3,161
54,219.3,99.7,5.8,172
64,115.7,52.6,5.6,168
69,130.7,59.4,5.3,160
30,132.4,60.2,5.7,169
23,212.7,96.7,5.8,173
40,222.6,101.2,5.11,181
37,191.6,87.1,5.8,172
27,150.7,68.5,5.5,165
41,205.5,93.4,6.2,189
66,208.6,94.8,5.7,170
64,228.1,103.7,5.8,172
70,144.1,65.5,5,152
56,173.6,78.9,5.11,181
21,217.8,99,5.11,181
51,202,91.8,5.9,174
40,219.6,99.8,6,184
66,144.3,65.6,5,152
35,160.6,73,5.1,178
59,124.1,56.4,5.1,154
57,193.6,88,5.5,166
37,225.7,102.6,5.7,171
49,129.8,59,5.8,172
63,159.3,72.4,5.5,166
48,161,73.2,6,184
36,205.5,93.4,5.8,172
36,214.1,97.3,5.9,174
40,116.8,53.1,5.1,155
69,157.3,71.5,4.11,151
57,211.4,96.1,5.7,171
59,205.7,93.5,5.1,177
36,225.9,102.7,5.5,165
48,231.9,105.4,5.1,177
64,128.7,58.5,5.2,158
18,180.6,82.1,5.5,164
29,176.9,80.4,5.3,159
68,159.1,72.3,5.1,154
31,250.1,113.7,6.1,186
61,235,106.8,5.6,167
45,115.7,52.6,5.1,154
58,171.4,77.9,5.9,174
46,197.3,89.7,6.2,187
57,231.9,105.4,5.1,177
49,236.7,107.6,5.1,177
55,163.7,74.4,5.9,175
25,192.7,87.6,5.2,158
18,176.4,80.2,5.1,155
52,122.3,55.6,5.5,164
54,216,98.2,5.8,172
19,195.6,88.9,5.9,175
63,177.5,80.7,5.8,173
46,205.9,93.6,5.7,170
56,235,106.8,5.7,169
65,190.3,86.5,6.1,186
25,224,101.8,5.7,170
22,176,80,5.6,168
35,132.2,60.1,5.5,165
43,174.7,79.4,6,182
41,110.7,50.3,5.8,173
22,171.2,77.8,5.7,170
62,138.8,63.1,5.5,165
34,219.8,99.9,5.9,174
59,139.5,63.4,5.1,179
43,203.5,92.5,5.9,174
44,166.8,75.8,5.4,162
65,116.4,52.9,5.1,155
50,218.7,99.4,5.1,177
65,192.9,87.7,5,152
62,175.8,79.9,5.9,176
43,233.2,106,5.8,172
44,203.1,92.3,5.6,168
46,226.8,103.1,5.2,157
45,212.7,96.7,5.8,172
28,130,59.1,5.6,168
63,210.8,95.8,5.3,161
49,145,65.9,5.9,175
43,229,104.1,5.7,171
49,240,109.1,5.11,180
29,155.5,70.7,5.11,181
64,179.7,81.7,5.8,172
37,189,85.9,5.5,164
52,160.6,73,6.1,185
38,125.8,57.2,5.4,163
46,235,106.8,5.9,176
18,211.9,96.3,5.11,181
40,201.1,91.4,5.1,177
41,137.9,62.7,5.1,154
31,225.9,102.7,5.8,173
20,163.5,74.3,4.11,151
38,206.4,93.8,5.1,177
42,221.1,100.5,5.1,155
63,245.3,111.5,6,184
20,185,84.1,5.8,173
34,150.3,68.3,5.7,169
21,155.1,70.5,5.1,155
53,147.4,67,5.9,175
43,256.5,116.6,5.9,176
38,108.9,49.5,5.9,175
67,139.7,63.5,5.7,169
37,132,60,5.6,167
18,127.6,58,6.2,187
59,176,80,5.1,154
61,149.6,68,5.1,178
70,209,95,5.4,162
37,157.7,71.7,6,183
21,104.5,47.5,5.1,155
53,115.9,52.7,5,153
51,233,105.9,6.2,188
33,173.1,78.7,5.3,161
28,234.3,106.5,6.2,188
42,170.3,77.4,5.6,167
26,106,48.2,5.7,171
19,181.1,82.3,5.5,166
27,169.6,77.1,5.9,175
19,122.1,55.5,5.4,162
33,194.7,88.5,5.5,165
33,239.1,108.7,5.9,174
20,125.2,56.9,5,152
26,108.5,49.3,5.1,155
54,224.4,102,5.3,160
47,228.4,103.8,5.7,170
18,188.5,85.7,6.2,189
21,191.6,87.1,5.3,161
60,188.3,85.6,5.7,171
19,123.9,56.3,4.11,151
61,128.5,58.4,5.7,170
66,145.2,66,5.11,181
68,198.2,90.1,5.5,166
39,179.7,81.7,6.2,188
22,166.8,75.8,5.7,170
61,178.6,81.2,6.1,185
24,142.8,64.9,5.7,171
41,243.1,110.5,6.1,185
69,157.7,71.7,5.9,176
26,237.6,108,5.1,179
61,176.4,80.2,5.5,166
40,214.3,97.4,5.5,165
43,165.4,75.2,5.7,169
28,138.8,63.1,5.7,169
62,170.5,77.5,6.1,186
25,106.9,48.6,5.2,157
61,227,103.2,5.9,174
23,236.3,107.4,6.1,185
47,197.1,89.6,5.1,155
51,124.7,56.7,5.6,168
47,110.7,50.3,5.9,174
25,191.4,87,5.6,168
20,220.7,100.3,5.9,175
67,195.1,88.7,5,153
65,131.6,59.8,5.6,168
33,137.3,62.4,5.9,174
19,204.8,93.1,6,183
62,180.4,82,5.5,166
34,178.4,81.1,5.5,164
70,149.2,67.8,5.3,161
39,199.3,90.6,5.9,174
46,241.8,109.9,5.7,169
61,160.6,73,5,152
57,185.5,84.3,5.6,168
60,180.6,82.1,5.2,158
54,207.2,94.2,5.6,167
68,144.8,65.8,5.9,176
43,119.9,54.5,5.3,159
66,169,76.8,5.7,171
28,164.6,74.8,5.8,172
59,202.8,92.2,5.3,159
43,164.3,74.7,5.7,169
69,221.5,100.7,4.11,151
19,119.9,54.5,5.4,162
22,195.1,88.7,5.6,168
35,164.6,74.8,5.4,163
45,220.2,100.1,5.3,159
30,128,58.2,5.9,175
22,202.2,91.9,6,184
38,167.4,76.1,5.3,161
63,119,54.1,5,153
39,191.2,86.9,5.1,177
60,225.1,102.3,5.1,154
54,223.3,101.5,5.6,167
42,207,94.1,5.8,173
37,126.7,57.6,5.6,168
61,136.8,62.2,5.4,163
52,161.3,73.3,5.7,169
21,165.4,75.2,5.8,172
31,154.9,70.4,5.11,180
19,167.6,76.2,5.6,167
